Zip,energy_kwh,capacity_kw,num_projects,energy_per_kw,capacity_factor,avg_project_size,log_energy,kmeans_cluster,zip,lat,lng,cluster,cluster_name
10962,2640631,2249.59,121,1173.8276752652705,0.1339985930668117,18.591652892561985,14.786528840411735,1,10962,41.04906,-73.95913,1,High Production Zone
10963,9051473,7710.97,77,1173.8436279741718,0.1340004141523027,100.14246753246753,16.01843817534193,1,10963,41.46332,-74.54425,1,High Production Zone
10964,255058,217.27,23,1173.9218483914024,0.13400934342367607,9.446521739130436,12.449250169927083,0,10964,41.01624,-73.91438,0,Medium Production Zone
10965,2680195,2283.38,210,1173.7840394502884,0.13399361180939368,10.873238095238095,14.801400484141213,1,10965,41.06179,-74.01279,1,High Production Zone
10968,250672,213.56,25,1173.7778610226635,0.13399290650943646,8.5424,12.431904579902135,0,10968,41.03936,-73.91777,0,Medium Production Zone
10969,819890,698.48,53,1173.8202954987973,0.1339977506277166,13.178867924528301,13.616926683575613,1,10969,41.29255,-74.48882,1,High Production Zone
10970,1610949,1372.3799999999999,136,1173.8359638001139,0.13399953924658833,10.091029411764705,14.29233462505425,1,10970,41.18793,-74.07769,1,High Production Zone
10973,1551029,1321.33,93,1173.839237737734,0.1339999129837596,14.20784946236559,14.254429784331382,1,10973,41.38494,-74.47609,1,High Production Zone
10974,707075,602.39,74,1173.7827653181494,0.13399346636051934,8.140405405405405,13.468893435565311,1,10974,41.16798,-74.17825,1,High Production Zone
10975,5906,5.03,1,1174.155069582505,0.13403596684731792,5.03,8.683893367307235,0,10975,41.25801,-74.17403,0,Medium Production Zone
10976,257874,219.68,27,1173.861981063365,0.13400250925380877,8.136296296296296,12.460230250373552,0,10976,41.02857,-73.92629,0,Medium Production Zone
10977,6219296,5298.27,563,1173.8352330100201,0.13399945582306166,9.410781527531084,15.643167435819798,1,10977,41.11768,-74.0481,1,High Production Zone
10979,63340,53.949999999999996,7,1174.0500463392032,0.1340239778926031,7.707142857142856,11.056288107779814,0,10979,41.18272,-74.31501,0,Medium Production Zone
10980,5472128,4661.75,451,1173.8355767683809,0.13399949506488368,10.336474501108647,15.515178312568052,1,10980,41.23609,-74.04651,1,High Production Zone
10981,263115,224.16,20,1173.7821199143468,0.13399339268428617,11.208,12.48035027855827,0,,,,0,Medium Production Zone
10982,74060,63.08,7,1174.0646797717184,0.13402564837576697,9.01142857142857,11.212644356941933,0,,,,0,Medium Production Zone
10983,1477219,1258.43,158,1173.858696947784,0.13400213435476988,7.964746835443038,14.205672500996972,1,10983,41.02736,-73.94833,1,High Production Zone
10984,1277516,1088.32,105,1173.8422522787416,0.13400025710944538,10.36495238095238,14.06042890821216,1,10984,41.20855,-74.01752,1,High Production Zone
10985,287974,245.32999999999998,22,1173.8230138996455,0.13399806094744812,11.151363636363635,12.570628949794708,0,10985,41.58358,-74.3732,0,Medium Production Zone
10986,2387440,2033.8799999999999,51,1173.8352311837473,0.133999455614583,39.879999999999995,14.68573263898979,1,10986,41.28157,-73.99502,1,High Production Zone
10987,448336,381.95,33,1173.8080900641446,0.1339963573132585,11.574242424242424,13.013300460755186,0,10987,41.20392,-74.23211,0,Medium Production Zone
10988,177086,150.87,18,1173.7654934712004,0.1339914946884932,8.381666666666668,12.084396416220644,0,10988,41.30156,-74.5428,0,Medium Production Zone
10989,3274045,2789.12,317,1173.8630822625057,0.13400263496147327,8.798485804416403,15.001537086906147,1,10989,41.12464,-73.93617,1,High Production Zone
10990,14149137,12053.74,738,1173.8379125483045,0.13399976170642747,16.3329810298103,16.465164261469983,1,10990,41.26442,-74.366,1,High Production Zone
10992,10808670,9207.9,408,1173.847457074903,0.13400085126425834,22.568382352941175,16.19585924033681,1,10992,41.42549,-74.16594,1,High Production Zone
10993,646815,551.02,78,1173.8503139631955,0.13400117739305883,7.064358974358974,13.379817143546724,0,10993,41.21013,-73.97552,0,Medium Production Zone
10994,8447981,7196.86,185,1173.842620253833,0.13400029911573436,38.90194594594595,15.949438154244092,1,10994,41.09751,-73.97262,1,High Production Zone
10997,5219,4.45,1,1172.808988764045,0.1338823046534298,4.45,8.560252680876685,2,,,,2,Low Production Zone
10998,28234268,24052.91,178,1173.8400052218215,0.13400000059609835,135.12870786516854,17.156047010900906,1,10998,41.33514,-74.53885,1,High Production Zone
11001,3374232,2874.62,387,1173.8010589225707,0.13399555467152632,7.427958656330749,15.031678597202209,1,11001,40.72353,-73.70457,1,High Production Zone
11003,11240723,9576.21,1399,1173.817512356141,0.13399743291736768,6.845039313795568,16.23505381316679,1,11003,40.70134,-73.70792,1,High Production Zone
11004,2346756,1999.32,284,1173.7770842086309,0.1339928178320355,7.0398591549295775,14.66854493304341,1,11004,40.74628,-73.71148,1,High Production Zone
11010,5326956,4538.01,545,1173.8528562078973,0.13400146760364123,8.326623853211009,15.488290713780955,1,11010,40.7006,-73.675,1,High Production Zone
11020,794386,676.76,84,1173.807553637922,0.13399629607738836,8.056666666666667,13.585326027027335,1,11020,40.77106,-73.71278,1,High Production Zone
11021,801417,682.73,61,1173.8417822565289,0.13400020345394167,11.192295081967213,13.59413793762573,1,11021,40.78645,-73.72899,1,High Production Zone
11023,851492,725.45,76,1173.7431938796608,0.13398894907302064,9.545394736842105,13.654746558264243,1,11023,40.7991,-73.73351,1,High Production Zone
11024,322954,275.12,30,1173.8659494038964,0.13400296226071876,9.170666666666667,12.685268273613568,0,11024,40.81632,-73.74172,0,Medium Production Zone
11030,1200499,1022.69,89,1173.8640252666985,0.13400274261035372,11.490898876404495,13.998248694643445,1,11030,40.79338,-73.68887,1,High Production Zone
11040,11502925,9799.52,1069,1173.8253506294186,0.1339983276974222,9.166997193638915,16.258111995753048,1,11040,40.7456,-73.67978,1,High Production Zone
11050,6258165,5331.3,293,1173.8534691351076,0.13400153757250088,18.195563139931743,15.649397728905816,1,11050,40.83849,-73.69071,1,High Production Zone
11096,1149905,979.61,118,1173.8395892242831,0.1339999531077949,8.30177966101695,13.955190757868174,1,11096,40.62118,-73.75303,1,High Production Zone
11101,5700030,4855.91,71,1173.8335348060405,0.13399926196415987,68.39309859154929,15.55598217138648,1,11101,40.74671,-73.93893,1,High Production Zone
11102,495302,421.99,38,1173.7292352899358,0.133987355626705,11.105,13.112924975493177,0,11102,40.77238,-73.92611,0,Medium Production Zone
11103,927996,790.63,54,1173.7424585457168,0.1339888651307896,14.641296296296296,13.740783779004492,1,11103,40.76266,-73.91349,1,High Production Zone
11104,670765,571.45,24,1173.7947326975238,0.13399483249971733,23.81041666666667,13.416175621898265,0,11104,40.7446,-73.92027,0,Medium Production Zone
11105,1479241,1260.26,122,1173.7585894974054,0.13399070656363074,10.33,14.207040352378296,1,11105,40.77887,-73.90622,1,High Production Zone
11106,1005122,856.29,67,1173.810274556517,0.13399660668453392,12.78044776119403,13.820620480046207,1,11106,40.76172,-73.93183,1,High Production Zone
11201,691081,588.76,43,1173.7906787145866,0.133994369716277,13.692093023255813,13.446013764305484,0,11201,40.69463,-73.98972,0,Medium Production Zone
11202,2788,2.38,1,1171.4285714285716,0.13372472276581865,2.38,7.933438387627489,2,,,,2,Low Production Zone
11203,5538473,4718.64,861,1173.7434938880695,0.13398898332055587,5.4804181184669,15.527229569516262,1,11203,40.64955,-73.93444,1,High Production Zone
11204,1439481,1226.34,118,1173.8025343705663,0.1339957231016628,10.39271186440678,14.179793884614403,1,11204,40.61871,-73.98492,1,High Production Zone
11205,506098,431.2,71,1173.696660482375,0.13398363704136698,6.073239436619718,13.134487581306125,0,11205,40.69468,-73.96613,0,Medium Production Zone
11206,561286,478.15999999999997,39,1173.8455747030284,0.13400063638162424,12.260512820512819,13.23798764014186,0,11206,40.70187,-73.94235,0,Medium Production Zone
11207,9895500,8430.09,722,1173.8308843677826,0.1339989594027149,11.676024930747923,16.107590767369203,1,11207,40.67073,-73.89429,1,High Production Zone
11208,7551349,6433.25,773,1173.800023316364,0.13399543645163975,8.322445019404915,15.837236913187992,1,11208,40.66855,-73.87103,1,High Production Zone
11209,2072150,1765.32,182,1173.8098475064012,0.13399655793452067,9.69956043956044,14.544097756154027,1,11209,40.62194,-74.03009,1,High Production Zone
11210,4503588,3836.66,498,1173.8303628677027,0.13399889987074232,7.704136546184738,15.320385192417678,1,11210,40.62821,-73.94627,1,High Production Zone
11211,2418810,2060.62,75,1173.8263241160428,0.1339984388260323,27.474933333333333,14.698786655080463,1,11211,40.71244,-73.95299,1,High Production Zone
11212,4614798,3931.64,575,1173.7590420282631,0.13399075822240447,6.837634782608696,15.344778871341134,1,11212,40.66293,-73.91303,1,High Production Zone
11213,2471282,2105.3,176,1173.838407827863,0.13399981824518983,11.961931818181819,14.720248006943814,1,11213,40.67111,-73.9363,1,High Production Zone
11214,3085077,2628.29,171,1173.7962705789696,0.13399500805696002,15.370116959064328,14.94208749863247,1,11214,40.59866,-73.99636,1,High Production Zone
11215,5779748,4923.98,578,1173.7959942972961,0.1339949765179562,8.518996539792386,15.569870814100105,1,11215,40.6626,-73.98678,1,High Production Zone
11216,3006652,2561.42,265,1173.8223329247057,0.13399798321058287,9.665735849056604,14.91633805790582,1,11216,40.68075,-73.94937,1,High Production Zone
11217,1694045,1443.24,196,1173.779135833264,0.13399305203576073,7.363469387755102,14.342630308488975,1,11217,40.68259,-73.97928,1,High Production Zone
11218,3195880,2722.71,381,1173.7864113328264,0.13399388257224046,7.146220472440945,14.977373351132545,1,11218,40.64346,-73.97611,1,High Production Zone
11219,778122,662.94,75,1173.744230247081,0.1339890673798038,8.8392,13.564639888350781,1,11219,40.63267,-73.99669,1,High Production Zone
11220,1325651,1129.37,128,1173.796895614369,0.133995079408033,8.823203125,14.097414971844724,1,11220,40.64115,-74.01651,1,High Production Zone
11221,2826781,2408.15,333,1173.8392541992816,0.1339999148629317,7.231681681681682,14.854649520154394,1,11221,40.69136,-73.92787,1,High Production Zone
11222,1982673,1689.07,78,1173.8252411090127,0.13399831519509278,21.65474358974359,14.499956996609493,1,11222,40.72858,-73.94774,1,High Production Zone
11223,1491509,1270.7,179,1173.7695758243487,0.1339919607105421,7.098882681564246,14.215299587574203,1,11223,40.59715,-73.97359,1,High Production Zone
11224,934545,796.16,107,1173.815564710611,0.13399721058340308,7.440747663551401,13.74781612885034,1,11224,40.57665,-73.98873,1,High Production Zone
11225,1682849,1433.68,213,1173.7968026337815,0.13399506879381068,6.730892018779343,14.33599934264122,1,11225,40.66304,-73.95431,1,High Production Zone
11226,2091249,1781.56,218,1173.8302386672356,0.1339988856926068,8.172293577981652,14.55327253128317,1,11226,40.64639,-73.9568,1,High Production Zone
11228,897347,764.52,134,1173.7390781143724,0.1339884792368005,5.705373134328358,13.707199025670183,1,11228,40.61679,-74.013,1,High Production Zone
11229,3861113,3289.45,408,1173.7868032649835,0.13399392731335427,8.062377450980392,15.166466300840014,1,11229,40.60083,-73.94401,1,High Production Zone
11230,1974338,1682.05,173,1173.7689129336227,0.1339918850380848,9.722832369942196,14.49574421675402,1,11230,40.62214,-73.96506,1,High Production Zone
11231,2165333,1844.66,154,1173.8385393514252,0.1339998332592951,11.978311688311688,14.588085180037266,1,11231,40.67767,-74.00465,1,High Production Zone
11232,2027602,1727.39,73,1173.7951475926106,0.13399487986217018,23.662876712328767,14.522364865161009,1,11232,40.65632,-74.00563,1,High Production Zone
11233,2459606,2095.48,329,1173.7673468608625,0.13399170626265552,6.369240121580547,14.71551213904862,1,11233,40.6783,-73.91995,1,High Production Zone
11234,10980337,9354.61,1357,1173.7888591827987,0.1339941620071688,6.8935961680176865,16.21161677681412,1,11234,40.60602,-73.91071,1,High Production Zone
11235,2959285,2521.08,218,1173.8163802814668,0.13399730368509893,11.564587155963302,14.900458580986717,1,11235,40.58402,-73.9488,1,High Production Zone
11236,12579874,10717.24,1632,1173.7979181207102,0.1339951961325012,6.566936274509803,16.347608872780206,1,11236,40.63958,-73.90107,1,High Production Zone
11237,614177,523.24,55,1173.7959636113446,0.13399497301499366,9.513454545454545,13.328040067395863,0,11237,40.70429,-73.92107,0,Medium Production Zone
11238,2870364,2445.4,248,1173.7809765273576,0.13399326216065724,9.860483870967743,14.869949757349755,1,11238,40.67913,-73.96384,1,High Production Zone
11239,3717932,3167.39,93,1173.8156652638293,0.13399722206208098,34.05795698924731,15.12867842666006,1,11239,40.64844,-73.87969,1,High Production Zone
11249,306822,261.40999999999997,15,1173.719444550706,0.13398623796240935,17.42733333333333,12.634026313070798,0,,,,0,Medium Production Zone
11252,1282960,1092.96,1,1173.8398477528913,0.13399998262019308,1092.96,14.064681245629915,1,,,,1,High Production Zone
11354,2087809,1778.65,168,1173.8166587018243,0.1339973354682448,10.587202380952382,14.551626227675682,1,11354,40.76863,-73.82739,1,High Production Zone
11355,3324768,2832.56,328,1173.767899003022,0.13399176929258244,8.635853658536584,15.016910755974473,1,11355,40.75148,-73.82092,1,High Production Zone
11356,5652961,4815.92,265,1173.807081512982,0.13399624218184725,18.173283018867924,15.54769021354037,1,11356,40.78497,-73.84165,1,High Production Zone
11357,4870904,4149.71,534,1173.7938313761686,0.13399472960915165,7.770992509363296,15.398790309416391,1,11357,40.78636,-73.81097,1,High Production Zone
11358,2888768,2461.07,347,1173.785386031279,0.1339937655286848,7.0924207492795395,14.876341017788388,1,11358,40.76044,-73.79632,1,High Production Zone
11359,239846,204.32999999999998,3,1173.8168648754468,0.13399735900404644,68.11,12.3877564990346,0,11359,40.79142,-73.77665,0,Medium Production Zone
11360,1277203,1088.12,140,1173.7703562107122,0.1339920497957434,7.772285714285713,14.060183871668784,1,11360,40.78039,-73.78148,1,High Production Zone
11361,3033146,2584.11,311,1173.7681445449302,0.13399179732248062,8.30903536977492,14.925111252360729,1,11361,40.76383,-73.77237,1,High Production Zone
11362,2188440,1864.41,236,1173.797608895039,0.13399516083276702,7.900042372881356,14.598699976145275,1,11362,40.7565,-73.73686,1,High Production Zone
11363,757600,645.49,89,1173.682009016406,0.13398196449958974,7.252696629213483,13.537912140810896,1,11363,40.77268,-73.74671,1,High Production Zone
11364,3015017,2568.66,364,1173.7703705433962,0.13399205143189455,7.056758241758241,14.919116358274856,1,11364,40.74532,-73.76068,1,High Production Zone
11365,7721033,6577.84,553,1173.7945891052382,0.1339948161079039,11.894828209764919,15.859458850855924,1,11365,40.73976,-73.79486,1,High Production Zone
11366,1990463,1695.77,246,1173.7812321246395,0.1339932913384292,6.893373983739838,14.503878335350894,1,11366,40.72817,-73.78491,1,High Production Zone
11367,3853924,3283.21,251,1173.8280524243044,0.1339986361214959,13.080517928286852,15.16460266746611,1,11367,40.73041,-73.82623,1,High Production Zone
11368,1514662,1290.41,145,1173.783526166102,0.13399355321530845,8.899379310344829,14.230703529937436,1,11368,40.74959,-73.8526,1,High Production Zone
11369,2195075,1870.2,346,1173.7113677681532,0.13398531595526864,5.405202312138728,14.601727228037793,1,11369,40.76339,-73.87238,1,High Production Zone
11370,892470,760.3,110,1173.839273970801,0.13399991711995446,6.911818181818181,13.701749299110823,1,11370,40.77568,-73.88738,1,High Production Zone
11371,1667542,1420.59,2,1173.837630843523,0.13399972954834735,710.295,14.326861843545881,1,11371,40.77445,-73.87332,1,High Production Zone
11372,1136269,968.04,60,1173.7831081360275,0.1339935054949803,16.134,13.943261526079093,1,11372,40.75166,-73.88361,1,High Production Zone
11373,2461349,2096.95,143,1173.7757218817808,0.13399266231527177,14.663986013986012,14.716220537871406,1,11373,40.73886,-73.87858,1,High Production Zone
11374,1939466,1652.28,109,1173.8119447067083,0.13399679734094844,15.158532110091743,14.477923751022898,1,11374,40.72652,-73.8615,1,High Production Zone
11375,2857101,2434.09,202,1173.7860966521368,0.1339938466497873,12.049950495049506,14.865318382360705,1,11375,40.72092,-73.84611,1,High Production Zone
11377,4837344,4121.06,167,1173.8106215391185,0.13399664629441993,24.677005988023954,15.39187657446317,1,11377,40.74482,-73.90522,1,High Production Zone
11378,9021514,7685.55,196,1173.8280279225298,0.13399863332448972,39.21198979591837,16.015122838023782,1,11378,40.72467,-73.90954,1,High Production Zone
11379,1662642,1416.47,173,1173.792597089949,0.13399458870889827,8.187687861271677,14.32391906285066,1,11379,40.71676,-73.87953,1,High Production Zone
11385,4903428,4177.3099999999995,332,1173.8243031999064,0.1339982081278432,12.582259036144578,15.405445314256232,1,11385,40.70102,-73.89013,1,High Production Zone
